num_deaths_neighbours,num_deaths_kin,num_total_neighbour,num_total_kin,deaths_num_total,marital_status,education_level,material_house,cooking_fuel,bed,radio,livelihood,wealth_score,gender,health_zone
0,0,36,27,0,widowed,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,m,Kalemie
0,0,35,26,0,widowed,lower_secondary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyemba
0,0,26,16,0,married,primary,bricks,wood,no,yes,self_agriculture,2,f,Kalemie
0,0,21,34,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,34,32,0,married,primary,coated_adobe,wood,yes,yes,clerical,3,m,Nyemba
0,0,30,40,0,married,lower_secondary,bricks,charcoal,no,yes,sales,3,f,Nyunzu
0,0,31,26,0,widowed,lower_secondary,coated_adobe,wood,no,no,sales,1,m,Nyemba
0,0,21,40,0,married,lower_secondary,coated_adobe,wood,yes,yes,unskilled,3,m,Nyunzu
0,0,35,38,0,married,lower_secondary,wood_mud,wood,yes,no,unskilled,1,m,Nyemba
0,0,24,26,0,married,primary,bricks,charcoal,yes,yes,self_agriculture,4,m,Kalemie
0,0,37,35,0,married,upper_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyemba
0,0,36,27,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyemba
0,0,34,7,0,married,primary,bricks,charcoal,yes,no,sales,3,f,Nyemba
0,0,17,15,0,married,superior,coated_adobe,charcoal,yes,yes,sales,4,f,Nyunzu
0,0,28,18,0,married,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,m,Nyunzu
0,0,28,31,0,married,primary,bricks,wood,yes,no,self_agriculture,2,f,Kalemie
0,0,30,26,0,married,primary,bricks,wood,yes,yes,self_agriculture,3,m,Kalemie
0,0,32,36,0,married,lower_secondary,coated_adobe,wood,yes,no,sales,2,m,Nyunzu
0,0,28,17,0,married,primary,wood_mud,charcoal,yes,no,sales,2,m,Kalemie
0,0,26,31,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,skilled,4,m,Nyunzu
0,0,29,26,0,married,lower_secondary,bricks,charcoal,yes,no,sales,3,f,Nyunzu
0,0,41,32,0,married,lower_secondary,wood,wood,yes,no,self_agriculture,1,m,Nyemba
0,0,37,30,0,married,lower_secondary,wood_mud,wood,no,no,self_agriculture,0,f,Nyemba
0,0,41,13,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyemba
0,0,33,27,0,married,upper_secondary,wood_mud,charcoal,yes,no,sales,2,f,Nyemba
0,0,30,21,0,married,primary,cement_blocks,charcoal,yes,yes,not_working,4,f,Nyemba
0,0,32,25,0,married,upper_secondary,wood_mud,charcoal,yes,no,self_agriculture,2,m,Nyemba
0,1,33,27,1,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,0,31,30,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,skilled,4,m,Nyemba
0,0,37,24,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,35,25,0,married,lower_secondary,cement_blocks,charcoal,yes,no,sales,3,m,Nyemba
0,0,31,31,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,skilled,4,m,Nyemba
0,0,33,40,0,married,primary,bricks,wood,no,no,self_agriculture,1,f,Nyemba
0,0,29,24,0,married,primary,bricks,charcoal,yes,no,sales,3,f,Nyemba
0,0,38,24,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,29,22,0,married,upper_secondary,coated_adobe,wood,no,yes,sales,2,f,Nyunzu
0,0,40,19,0,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyunzu
2,0,33,21,2,married,lower_secondary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,30,45,0,single,primary,bricks,wood,yes,yes,sales,3,m,Nyunzu
0,0,30,39,0,married,none,bricks,wood,yes,no,self_agriculture,2,f,Nyunzu
1,3,38,51,4,married,upper_secondary,bricks,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,26,25,0,married,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,0,22,25,0,married,lower_secondary,bamboo_mud,charcoal,yes,yes,self_agriculture,3,m,Nyemba
0,0,30,12,0,married,lower_secondary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyemba
0,1,29,16,1,married,upper_secondary,wood_mud,wood,yes,yes,unskilled,2,m,Nyemba
0,0,32,9,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,30,9,0,widowed,upper_secondary,wood_mud,charcoal,yes,no,unskilled,2,m,Nyemba
0,0,23,26,0,married,primary,cement_blocks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,25,38,0,married,upper_secondary,bricks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,29,33,0,married,primary,bricks,charcoal,yes,yes,sales,4,f,Nyemba
1,0,36,44,1,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyunzu
0,0,29,37,0,married,upper_secondary,bricks,charcoal,yes,yes,self_agriculture,4,m,Nyemba
0,0,20,24,0,married,upper_secondary,bricks,charcoal,yes,yes,sales,4,m,Nyemba
0,0,23,30,0,married,lower_secondary,bricks,charcoal,yes,yes,sales,4,m,Nyemba
0,0,39,31,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,m,Nyunzu
0,0,25,31,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,2,29,24,2,married,upper_secondary,coated_adobe,charcoal,yes,yes,sales,4,m,Nyemba
0,0,22,27,0,married,primary,bricks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,27,24,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,28,33,0,married,primary,wood,wood,no,yes,self_agriculture,1,f,Nyemba
0,0,22,19,0,married,none,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,16,6,0,married,primary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyemba
1,0,28,22,1,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,30,16,0,married,primary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,28,11,0,married,primary,coated_adobe,charcoal,yes,no,self_agriculture,3,m,Nyemba
0,0,36,35,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Nyunzu
0,1,43,45,1,widowed,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyunzu
0,0,38,35,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyunzu
0,0,37,36,0,married,upper_secondary,wood_mud,wood,yes,yes,sales,2,f,Nyunzu
0,0,35,24,0,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyunzu
0,0,38,18,0,married,lower_secondary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyunzu
0,0,34,27,0,widowed,lower_secondary,coated_adobe,wood,no,yes,self_agriculture,2,m,Nyunzu
0,0,34,25,0,widowed,primary,coated_adobe,wood,yes,no,sales,2,f,Nyunzu
0,0,36,23,0,married,none,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyunzu
0,0,34,26,0,married,upper_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,0,27,21,0,married,upper_secondary,bricks,charcoal,yes,yes,sales,4,m,Nyemba
0,0,30,36,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,professional,4,f,Nyemba
0,0,31,27,0,married,upper_secondary,bricks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,31,26,0,married,upper_secondary,wood_mud,charcoal,yes,yes,self_agriculture,3,m,Nyemba
0,0,28,27,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,skilled,4,m,Nyemba
0,0,31,26,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,0,25,25,0,married,lower_secondary,cement_blocks,charcoal,yes,no,sales,3,m,Nyemba
0,1,28,24,1,married,upper_secondary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,21,37,0,married,lower_secondary,bricks,wood,yes,yes,self_agriculture,3,m,Nyemba
0,0,30,6,0,married,primary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyemba
1,0,36,44,1,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,0,19,10,0,married,none,wood_mud,charcoal,yes,yes,sales,3,f,Nyemba
0,0,26,18,1,married,primary,bricks,charcoal,yes,no,self_agriculture,3,f,Nyemba
0,0,19,32,0,married,lower_secondary,bricks,charcoal,yes,no,sales,3,m,Nyemba
0,0,33,31,0,married,lower_secondary,bricks,wood,yes,yes,self_agriculture,3,m,Nyemba
0,0,36,27,0,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyunzu
1,0,35,21,1,married,primary,coated_adobe,wood,yes,no,sales,2,f,Nyunzu
0,0,35,22,0,widowed,primary,coated_adobe,wood,yes,yes,self_agriculture,3,f,Nyunzu
0,0,38,26,0,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyunzu
1,0,39,32,1,married,lower_secondary,wood_mud,wood,yes,no,unskilled,1,m,Nyunzu
0,0,40,35,0,married,lower_secondary,wood_mud,wood,yes,no,sales,1,f,Nyunzu
0,0,39,33,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,f,Nyunzu
0,0,21,37,0,married,lower_secondary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyemba
0,0,24,33,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,1,22,42,1,married,upper_secondary,bricks,charcoal,yes,no,self_agriculture,3,m,Nyemba
0,0,39,25,0,married,lower_secondary,trunks,wood,no,no,self_agriculture,0,m,Kalemie
0,0,37,30,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,m,Kalemie
1,0,41,26,1,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,f,Kalemie
0,0,39,30,0,married,upper_secondary,cement_blocks,charcoal,yes,no,skilled,3,m,Kalemie
0,0,36,39,0,married,lower_secondary,wood_mud,charcoal,yes,yes,sales,3,f,Kalemie
0,0,34,37,0,married,lower_secondary,wood_mud,wood,no,no,unskilled,0,m,Kalemie
0,1,23,30,1,divorced,primary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,22,25,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,clerical,4,m,Kalemie
0,0,26,34,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,1,31,39,1,married,upper_secondary,coated_adobe,charcoal,yes,yes,self_agriculture,4,m,Kalemie
0,0,26,33,0,married,primary,coated_adobe,wood,yes,no,not_working,2,f,Kalemie
0,0,22,24,0,single,upper_secondary,cement_blocks,electricity,yes,yes,skilled,4,m,Kalemie
0,0,35,14,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Kalemie
0,1,17,9,1,widowed,lower_secondary,coated_adobe,charcoal,yes,yes,not_working,4,f,Kalemie
0,0,21,18,0,married,lower_secondary,wood_mud,charcoal,yes,yes,self_agriculture,3,m,Kalemie
0,0,25,34,0,married,primary,cement_blocks,charcoal,yes,yes,not_working,4,f,Kalemie
0,0,28,31,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,m,Kalemie
0,0,30,25,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,29,32,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,skilled,4,m,Kalemie
0,0,15,9,0,single,superior,cement,electricity,yes,yes,not_working,4,f,Kalemie
0,0,23,8,0,married,upper_secondary,wood_mud,charcoal,no,no,employed_agriculture,1,m,Kalemie
0,0,36,42,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,0,33,34,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,professional,4,m,Kalemie
0,0,31,34,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,25,31,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,m,Kalemie
1,1,32,59,3,married,primary,coated_adobe,charcoal,yes,yes,not_working,4,f,Kalemie
0,0,40,12,0,married,primary,wood_mud,charcoal,yes,no,sales,2,m,Kalemie
0,0,29,27,0,single,upper_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Kalemie
0,0,24,7,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,not_working,4,m,Kalemie
0,1,36,21,1,married,primary,coated_adobe,wood,yes,no,sales,2,m,Kalemie
0,0,36,19,0,married,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,m,Kalemie
0,0,38,26,0,married,primary,coated_adobe,wood,yes,no,sales,2,f,Kalemie
0,0,34,35,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,1,36,25,1,widowed,primary,coated_adobe,wood,yes,no,sales,2,m,Kalemie
2,0,25,11,2,married,primary,bamboo_mud,wood,no,no,self_agriculture,0,m,Kalemie
0,0,38,34,0,married,upper_secondary,wood_mud,charcoal,yes,yes,unskilled,3,m,Kalemie
0,0,23,6,0,divorced,upper_secondary,wood_mud,charcoal,yes,yes,not_working,3,m,Kalemie
3,0,26,31,3,married,upper_secondary,wood_mud,charcoal,yes,yes,unskilled,3,m,Kalemie
0,0,42,39,0,married,upper_secondary,wood_mud,charcoal,yes,yes,sales,3,m,Kalemie
0,0,34,30,0,married,lower_secondary,bricks,charcoal,yes,yes,unskilled,4,m,Nyunzu
0,0,31,31,0,married,primary,bricks,charcoal,yes,no,self_agriculture,3,f,Nyunzu
0,0,34,37,0,married,lower_secondary,bricks,wood,yes,no,self_agriculture,2,f,Nyunzu
0,0,28,29,0,married,lower_secondary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,25,41,0,married,primary,bricks,charcoal,no,yes,self_agriculture,3,m,Nyunzu
0,0,25,30,0,divorced,primary,bricks,charcoal,yes,no,sales,3,f,Nyunzu
0,0,23,30,0,married,lower_secondary,bricks,charcoal,yes,yes,self_agriculture,4,f,Nyunzu
1,0,23,14,1,married,primary,wood_mud,charcoal,yes,no,sales,2,f,Kalemie
0,0,39,15,0,married,primary,wood_mud,charcoal,yes,no,sales,2,f,Kalemie
0,0,34,17,0,married,lower_secondary,coated_adobe,wood,yes,yes,sales,3,f,Kalemie
0,0,36,23,0,married,primary,coated_adobe,wood,yes,yes,sales,3,f,Kalemie
0,1,24,37,1,married,none,wood_mud,wood,yes,yes,sales,2,f,Kalemie
0,0,42,31,0,married,none,wood_mud,wood,yes,no,self_agriculture,1,f,Kalemie
0,0,22,34,0,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,f,Nyunzu
0,0,27,30,0,married,lower_secondary,bricks,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,25,31,0,married,upper_secondary,bricks,wood,yes,yes,sales,3,m,Nyunzu
0,0,28,26,0,single,primary,coated_adobe,wood,yes,no,sales,2,f,Nyunzu
0,0,31,32,0,married,primary,bricks,wood,yes,yes,unskilled,3,m,Kalemie
0,0,33,27,0,married,primary,bricks,wood,no,no,not_working,1,f,Nyunzu
0,0,36,29,0,married,lower_secondary,bricks,charcoal,yes,yes,unskilled,4,m,Nyunzu
0,0,40,29,0,married,primary,bricks,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,30,24,0,married,primary,bricks,charcoal,yes,yes,self_agriculture,4,f,Nyunzu
0,0,31,20,0,married,primary,coated_adobe,charcoal,yes,yes,self_agriculture,4,m,Nyemba
0,2,35,24,2,married,lower_secondary,coated_adobe,wood,yes,yes,sales,3,m,Nyemba
2,2,35,26,3,married,lower_secondary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyemba
2,0,37,23,2,single,lower_secondary,coated_adobe,wood,yes,yes,professional,3,m,Nyemba
0,0,35,24,0,married,primary,coated_adobe,wood,yes,no,sales,2,f,Nyemba
0,0,36,22,0,married,primary,trunks,wood,no,yes,self_agriculture,1,f,Nyemba
0,0,37,36,0,married,lower_secondary,bricks,charcoal,yes,no,self_agriculture,3,f,Nyunzu
0,0,27,27,0,married,lower_secondary,bricks,charcoal,yes,no,unskilled,3,m,Nyunzu
0,0,29,30,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyunzu
0,0,34,23,0,married,primary,bricks,charcoal,yes,no,sales,3,m,Nyunzu
0,0,28,27,0,married,primary,bricks,charcoal,yes,no,sales,3,f,Nyunzu
0,0,41,36,0,married,lower_secondary,wood_mud,charcoal,yes,no,unskilled,2,m,Nyemba
0,0,40,29,0,married,upper_secondary,wood_mud,charcoal,yes,yes,skilled,3,f,Nyemba
1,0,40,29,1,married,lower_secondary,wood_mud,charcoal,yes,no,unskilled,2,m,Nyemba
0,0,37,37,0,married,primary,wood_mud,charcoal,yes,no,sales,2,f,Nyemba
0,0,35,36,0,married,lower_secondary,wood_mud,wood,yes,no,unskilled,1,m,Nyemba
0,0,29,8,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,25,4,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,self_agriculture,4,m,Nyemba
1,1,33,14,2,married,primary,wood_mud,wood,yes,no,unskilled,1,m,Nyemba
0,1,25,22,1,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,23,11,0,married,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,1,17,17,1,married,lower_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,35,45,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,self_agriculture,4,m,Nyunzu
0,0,27,30,0,married,primary,bricks,wood,yes,yes,self_agriculture,3,f,Nyunzu
0,0,31,32,0,married,primary,bricks,charcoal,yes,no,sales,3,f,Nyunzu
0,0,23,30,0,married,upper_secondary,bricks,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,29,36,0,married,lower_secondary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,24,34,0,married,lower_secondary,bricks,charcoal,yes,yes,self_agriculture,4,m,Nyunzu
0,0,22,24,0,married,primary,coated_adobe,wood,no,yes,self_agriculture,2,m,Nyunzu
0,0,24,28,0,married,primary,bricks,charcoal,yes,yes,sales,4,f,Nyunzu
0,0,34,23,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,25,18,0,married,lower_secondary,coated_adobe,wood,no,yes,self_agriculture,2,f,Nyunzu
0,0,36,23,0,married,primary,coated_adobe,wood,yes,no,sales,2,f,Nyunzu
0,0,38,24,0,married,primary,coated_adobe,wood,yes,yes,self_agriculture,3,m,Nyunzu
0,0,37,25,0,married,lower_secondary,coated_adobe,wood,yes,no,sales,2,m,Nyunzu
0,0,27,0,0,married,upper_secondary,wood,wood,no,yes,sales,1,f,Nyunzu
0,0,26,11,0,single,lower_secondary,coated_adobe,wood,no,no,not_working,1,f,Nyunzu
0,0,24,20,0,married,upper_secondary,coated_adobe,wood,no,no,not_working,1,f,Nyunzu
0,0,27,31,0,married,none,coated_adobe,charcoal,yes,no,self_agriculture,3,f,Nyunzu
0,0,23,23,0,married,primary,coated_adobe,charcoal,yes,yes,self_agriculture,4,m,Nyunzu
0,0,36,21,0,single,lower_secondary,coated_adobe,wood,yes,no,sales,2,m,Nyunzu
0,0,25,38,0,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Nyunzu
0,0,20,27,0,divorced,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyunzu
0,0,23,25,0,married,primary,coated_adobe,wood,yes,no,sales,2,f,Nyunzu
0,0,33,29,0,married,primary,wood_mud,wood,no,no,sales,0,f,Nyunzu
0,0,32,27,0,married,primary,wood_mud,wood,no,yes,self_agriculture,1,f,Nyunzu
0,0,34,29,0,married,lower_secondary,wood_mud,charcoal,yes,no,sales,2,f,Nyunzu
0,0,34,30,0,married,lower_secondary,coated_adobe,charcoal,yes,no,self_agriculture,3,f,Nyunzu
0,0,33,27,0,married,upper_secondary,bricks,charcoal,yes,yes,unskilled,4,m,Nyunzu
0,0,31,24,0,married,lower_secondary,bricks,charcoal,yes,yes,self_agriculture,4,m,Nyunzu
0,0,36,31,0,married,primary,bricks,charcoal,yes,no,self_agriculture,3,m,Nyunzu
0,0,25,23,0,single,superior,bricks,charcoal,yes,yes,sales,4,f,Nyunzu
0,0,37,47,0,married,primary,bricks,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,35,39,0,married,none,bricks,wood,yes,no,self_agriculture,2,f,Nyunzu
0,0,32,40,0,single,primary,bricks,wood,yes,no,sales,2,f,Nyunzu
0,0,32,32,0,married,none,bricks,wood,yes,no,self_agriculture,2,m,Nyunzu
2,1,21,40,3,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyunzu
0,0,38,35,0,married,primary,wood_mud,wood,yes,no,sales,1,f,Nyunzu
0,0,35,36,0,married,lower_secondary,wood_mud,wood,yes,no,self_agriculture,1,m,Nyunzu
1,0,31,18,1,married,primary,coated_adobe,wood,yes,yes,unskilled,3,m,Nyemba
0,0,30,27,0,married,none,coated_adobe,charcoal,yes,no,self_agriculture,3,f,Nyemba
1,0,31,17,1,married,upper_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,31,36,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,35,30,0,married,primary,bricks,charcoal,yes,yes,unskilled,4,m,Nyunzu
0,0,30,30,0,married,lower_secondary,bricks,charcoal,yes,no,self_agriculture,3,m,Nyunzu
0,0,29,26,0,widowed,primary,bricks,charcoal,yes,yes,sales,4,f,Nyunzu
0,0,38,24,0,married,primary,bricks,wood,yes,no,self_agriculture,2,f,Nyunzu
0,0,27,25,0,single,upper_secondary,bricks,charcoal,yes,yes,unskilled,4,m,Nyunzu
0,0,24,17,0,single,primary,coated_adobe,charcoal,yes,yes,unskilled,4,f,Nyemba
0,0,28,27,0,married,lower_secondary,coated_adobe,wood,yes,no,sales,2,f,Nyemba
0,0,31,29,0,married,primary,coated_adobe,wood,no,no,employed_agriculture,1,m,Nyemba
0,0,22,28,0,widowed,lower_secondary,coated_adobe,wood,yes,no,skilled,2,f,Nyemba
0,0,30,26,0,married,primary,bricks,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,25,30,0,married,lower_secondary,coated_adobe,wood,no,yes,self_agriculture,2,f,Nyunzu
0,0,21,31,0,married,upper_secondary,bricks,charcoal,yes,yes,sales,4,m,Nyunzu
0,0,19,35,0,single,primary,bricks,charcoal,yes,yes,self_agriculture,4,f,Nyunzu
2,1,30,16,3,married,upper_secondary,bamboo_mud,charcoal,yes,yes,unskilled,3,m,Nyemba
0,0,37,29,0,married,lower_secondary,bamboo_mud,wood,yes,no,sales,1,f,Nyemba
1,1,31,28,2,married,upper_secondary,cement_blocks,wood,yes,yes,unskilled,3,m,Nyemba
0,0,39,29,0,married,primary,wood_mud,wood,yes,no,sales,1,f,Nyemba
0,0,33,36,0,married,primary,bricks,wood,yes,no,self_agriculture,2,m,Nyunzu
0,0,30,55,0,married,lower_secondary,coated_adobe,wood,yes,yes,sales,3,m,Nyunzu
0,0,36,46,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyunzu
0,0,28,38,0,single,primary,coated_adobe,wood,yes,yes,professional,3,m,Nyunzu
0,0,33,31,0,married,none,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyunzu
0,0,38,13,0,single,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,35,27,0,married,primary,coated_adobe,wood,yes,no,unskilled,2,m,Nyemba
0,0,38,31,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,f,Nyemba
0,0,36,27,0,widowed,lower_secondary,coated_adobe,wood,yes,no,skilled,2,m,Nyemba
0,0,28,18,0,married,upper_secondary,coated_adobe,wood,yes,yes,not_working,3,f,Nyunzu
0,0,28,5,0,married,lower_secondary,wood_mud,wood,no,no,sales,0,m,Nyunzu
0,0,25,8,0,married,upper_secondary,coated_adobe,wood,no,no,self_agriculture,1,m,Nyunzu
0,0,32,9,0,married,lower_secondary,wood,wood,yes,yes,employed_agriculture,2,f,Nyunzu
0,0,33,23,0,married,primary,coated_adobe,wood,yes,no,self_agriculture,2,m,Kalemie
0,0,36,41,0,married,lower_secondary,coated_adobe,wood,yes,no,sales,2,f,Kalemie
0,0,37,25,0,married,primary,coated_adobe,wood,yes,yes,sales,3,f,Kalemie
0,0,37,25,0,widowed,lower_secondary,coated_adobe,charcoal,yes,yes,clerical,4,m,Kalemie
0,0,37,25,0,married,primary,bricks,charcoal,yes,yes,unskilled,4,m,Kalemie
0,0,13,18,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,sales,4,f,Kalemie
0,3,33,11,3,married,primary,coated_adobe,charcoal,yes,no,sales,3,f,Kalemie
0,0,28,26,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Kalemie
0,0,24,29,0,married,upper_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,23,36,0,married,lower_secondary,bricks,charcoal,yes,yes,sales,4,m,Nyemba
0,0,22,43,0,married,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,0,26,34,0,married,primary,coated_adobe,charcoal,yes,yes,sales,4,f,Nyemba
0,0,23,27,0,married,lower_secondary,cement_blocks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,36,29,0,married,upper_secondary,wood_mud,charcoal,yes,no,unskilled,2,m,Kalemie
0,0,38,32,0,married,upper_secondary,cement_blocks,charcoal,yes,yes,sales,4,f,Kalemie
0,0,36,37,0,married,lower_secondary,wood_mud,charcoal,yes,yes,sales,3,m,Kalemie
0,0,39,34,0,married,lower_secondary,wood_mud,charcoal,yes,yes,sales,3,f,Kalemie
0,1,29,25,1,married,lower_secondary,coated_adobe,charcoal,yes,no,unskilled,3,m,Nyemba
0,0,31,33,0,married,lower_secondary,cement_blocks,charcoal,yes,no,not_working,3,f,Nyemba
0,0,27,30,1,married,lower_secondary,cement_blocks,charcoal,yes,yes,unskilled,4,m,Nyemba
0,0,30,25,0,married,primary,cement_blocks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,29,27,0,married,primary,cement_blocks,charcoal,yes,no,unskilled,3,m,Nyemba
0,0,35,42,0,married,primary,bricks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,29,37,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,self_agriculture,4,m,Nyemba
0,0,22,12,0,married,primary,wood_mud,charcoal,yes,no,self_agriculture,2,m,Kalemie
0,0,42,37,0,married,lower_secondary,bamboo_mud,wood,yes,no,sales,1,f,Kalemie
0,0,41,27,0,married,lower_secondary,wood_mud,charcoal,yes,yes,not_working,3,m,Kalemie
1,1,22,22,2,married,primary,wood_mud,wood,no,no,self_agriculture,0,m,Kalemie
0,0,19,22,0,married,primary,bricks,charcoal,yes,no,sales,3,f,Nyemba
0,0,31,27,0,married,lower_secondary,coated_adobe,charcoal,yes,no,sales,3,f,Nyemba
0,0,25,16,1,married,lower_secondary,cement_blocks,charcoal,yes,yes,sales,4,f,Nyemba
0,0,15,7,0,widowed,primary,wood_mud,wood,yes,no,sales,1,f,Kalemie
0,0,27,21,0,married,lower_secondary,coated_adobe,charcoal,yes,yes,unskilled,4,f,Kalemie
1,0,34,31,1,married,upper_secondary,coated_adobe,charcoal,yes,no,unskilled,3,m,Kalemie
1,0,33,45,1,married,primary,coated_adobe,charcoal,yes,yes,unskilled,4,m,Kalemie
